anio,plazo,pais,tipo_credito,giro,tipo_poliza,moneda,forma_venta,numero_polizas,prima_emitida,prima_retenida,prima_devengada,suma_asegurada,comision_directa
2021,180,No aplica (interno),Interno,"Fabricacion de pinturas, recubrimientos, adhesivos y selladores",Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,1000000,170000,0,1031672340.0,0
2021,180,No aplica (interno),Interno,"Fabricacion de pinturas, recubrimientos, adhesivos y selladores",Global,Extranjera,Agentes Persona Fisica,1,127403,21739,106169,468206470.0,19649
2021,180,No aplica (interno),Interno,"Fabricacion de jabones, limpiadores y preparaciones de tocador",Global,Nacional,Fuerza de Venta Interna o Casa Matriz,3,-12910,0,289191,740265063.0,0
2021,180,No aplica (interno),Interno,Fabricacion de otros productos quimicos,Global,Nacional,Agentes Persona Moral,2,6953147,1182035,5296073,6978726019.0,899664
2021,180,No aplica (interno),Interno,Fabricacion de otros productos quimicos,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,3,838450,143448,186359,766784844.0,0
2021,180,No aplica (interno),Interno,Fabricacion de otros productos quimicos,Global,Extranjera,Agentes Persona Fisica,1,217293,37077,181078,21729342.0,28007
2021,180,No aplica (interno),Interno,Fabricacion de otros productos quimicos,Global,Extranjera,Agentes Persona Moral,2,549473,63530,121520,455002981.0,84201
2021,180,No aplica (interno),Interno,Fabricacion de productos de plastico,Global,Nacional,Agentes Persona Fisica,3,554653,94291,200438,172495635.0,95689
2021,180,No aplica (interno),Interno,Fabricacion de productos de plastico,Global,Nacional,Agentes Persona Moral,1,52800,8976,17600,35200000.0,9443
2021,180,No aplica (interno),Interno,Fabricacion de productos de plastico,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,2,475152,0,504453,518802395.0,0
2021,180,No aplica (interno),Interno,Fabricacion de productos de plastico,Global,Extranjera,Agentes Persona Fisica,4,3206036,547048,1286013,1035663041.0,550507
2021,180,No aplica (interno),Interno,Fabricacion de productos de plastico,Global,Extranjera,Agentes Persona Moral,4,2122244,362120,1279171,620108738.0,350238
2021,180,No aplica (interno),Interno,Fabricacion de productos a base de arcillas y minerales refracta,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,2,1152888,0,514492,14461117639.0,0
